0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
-0.00018392,0,0,0,0
-0.0079291,0,0,0,0
-0.0096273,0,0,0,0
-0.0043775,0,0,0,0
-0.00081129,0,0,0,0
0.00063777,0,0,0,0
0.00093306,0,0,0,0
0.0023064,0,0,0,0
0.018078,0,0,0,0
0.016589,0,0,0,0
0.0065702,0,0,0,0
0.00075378,0,0,0,0
-0.0014376,0,0,0,0
-0.0017218,0,0,0,0
-0.0012135,0,0,0,0
-0.00064106,0,0,0,0
-0.00027457,0,0,0,0
-9.9705e-05,0,0,0,0
-3.1649e-05,0,0,0,0
-8.9815e-06,0,0,0,0
0.00050616,0.0012239,0,0,0
0.010096,0.024413,0,0,0
0.010643,0.025735,0,0,0
0.0045158,0.01092,0,0,0
0.000683,0.0016515,0,0,0
-0.00081856,-0.0019793,1.0646e-06,-1.0646e-06,0
-0.0010714,-0.0025907,0.014074,-0.014074,0
-0.0007831,-0.0018936,0.02929,-0.02929,0
-0.00042389,-0.001025,0.016656,-0.016656,0
-0.00018497,-0.00044727,0.0045035,-0.0045035,0
0.0014711,-0.00044832,-0.001008,0.001008,0
0.0072636,-0.0013946,-0.0025869,0.0025869,0
0.0054174,-0.001014,-0.0022419,0.0022419,0
0.0018701,-0.00034437,-0.0013492,0.0013492,0
2.8809e-05,-5.3051e-06,-0.00063733,0.00063733,0
-0.00060708,0.00011179,-0.00025022,0.00025022,0
-0.00062328,0.00011478,-8.4678e-05,8.4678e-05,0
-0.00041064,7.562e-05,-2.3996e-05,2.47e-05,7.0342e-07
-0.00020705,3.8127e-05,0.01794,-0.0086411,0.0092991
-8.5544e-05,1.5753e-05,0.037335,-0.017983,0.019352
-3.0175e-05,5.5566e-06,0.021231,-0.010226,0.011005
-9.3511e-06,1.722e-06,0.0057405,-0.002765,0.0029755
-2.6006e-06,4.789e-07,-0.0012848,0.00061885,-0.00066597
0.0041872,-0.00011461,-0.0032974,0.0015882,-0.0017092
0.029035,-0.00079475,-0.0028576,0.0013764,-0.0014812
0.024014,-0.00065732,-0.0017189,0.00082792,-0.00089097
0.0088848,-0.0002432,0.010202,-0.004914,0.0052882
0.00060389,-1.653e-05,0.022603,-0.010887,0.011716
-0.0023912,6.5453e-05,0.012927,-0.0062265,0.0067007
-0.0026328,7.2065e-05,0.0034921,-0.001682,0.0018101
-0.0010045,-0.0005189,-0.00078882,0.00037994,-0.00040888
0.014794,-0.011304,-0.0020245,0.00097511,-0.0010494
0.016182,-0.011932,-0.0017545,0.00084506,-0.00090941
0.0068917,-0.0050634,-0.0010558,0.00050856,-0.00054729
0.0010198,-0.00076521,-0.00049873,0.00023999,-0.00025779
-0.0012867,0.00091885,0.00028344,-0.0031629,0.0096869
-0.0016681,0.0012022,0.00093112,-0.0067466,0.020336
-0.0012192,0.00087872,0.00054734,-0.0038452,0.011574
-0.00065997,0.00047565,0.00015335,-0.0010422,0.0031321
-0.00028799,0.00020756,-3.4323e-05,0.00023327,-0.00070102
-0.00010615,7.6507e-05,-8.8089e-05,0.00059868,-0.0017991
0.0023624,0.0010038,-7.634e-05,0.00051883,-0.0015592
0.011333,0.0046417,-4.5942e-05,0.00031223,-0.00093831
0.0084444,0.0034502,-2.1702e-05,0.0001475,-0.00044325
0.0029116,0.0011896,-8.9735e-06,5.7756e-05,-0.00017404
4.4854e-05,1.8326e-05,-0.0059918,-0.0019802,-0.00033239
-0.0009452,-0.00038619,-0.012464,-0.0041559,-0.0005868
-0.00097042,-0.0003965,-0.0070876,-0.0023666,-0.00032367
-0.0003423,0.002614,-0.0019163,-0.00063989,-8.7513e-05
0.0056029,0.057219,0.00042891,0.00014322,1.9587e-05
0.006113,0.060402,0.0011008,0.00036756,5.0269e-05
0.0026033,0.025633,0.00095396,0.00031854,4.3564e-05
0.00038628,0.0038738,0.00057621,0.00018921,2.6204e-05
-0.00048445,-0.0046514,0.028262,-0.032804,-0.00015553
-0.00062879,-0.006086,0.058357,-0.068422,-0.00034459
-0.00045959,-0.0044483,0.033161,-0.038918,-0.00019707
-0.00024877,-0.0024079,0.0089671,-0.010522,-5.3237e-05
-0.00010856,-0.0010507,-0.0020046,0.0023558,1.2026e-05
-4.0014e-05,-0.0003873,-0.0051447,0.0060462,3.0863e-05
-1.2859e-05,-0.00012446,-0.0044585,0.0052398,2.6747e-05
0.00034975,0.0033852,-0.0026831,0.0031533,1.6096e-05
0.0039121,0.037865,-0.0012675,0.0014896,7.6037e-06
0.0036313,0.035147,-0.00049762,0.00058482,2.9853e-06
0.001439,0.013928,-0.0001684,0.00019791,1.0103e-06
0.00016204,0.0015684,-4.9121e-05,5.7729e-05,2.9468e-07
-0.00031941,-0.0030915,0.017185,-0.020196,-0.00010309
-0.00038091,-0.0036868,0.035763,-0.04203,-0.00021455
-0.00026846,-0.0025984,0.020337,-0.023901,-0.00012201
0.001063,-0.00028884,0.0054988,-0.0064624,-3.2988e-05
0.02397,0.02103,-0.0012307,0.0014464,7.3832e-06
0.02531,0.022575,-0.0031586,0.0037121,1.8949e-05
0.010742,0.0096015,-0.0027373,0.003217,1.6421e-05
0.0016237,0.0014432,-0.0016473,0.001936,9.8824e-06
-0.0019483,-0.0017527,-0.00077818,0.00091454,4.6683e-06
-0.0025502,-0.0022941,-0.00030472,0.00035812,1.828e-06
-0.0018639,-0.0016768,0.010447,-0.012278,-6.2675e-05
-0.0010089,-0.00090763,0.021926,-0.025768,-0.00013154
-0.00044027,-0.00039606,0.012486,-0.014674,-7.4906e-05
-0.00016229,-0.00014599,0.003376,-0.0039676,-2.0253e-05
