0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
-0.00086691,6.0843e-07,0,0,0
-0.0060115,4.2191e-06,2.4324e-10,2.433e-10,-4.86e-14
-0.0049719,3.4895e-06,3.2156e-06,3.2163e-06,-6.4248e-10
-0.0018395,1.291e-06,6.6921e-06,6.6935e-06,-1.3371e-09
-0.00012503,8.775e-08,3.8056e-06,3.8064e-06,-7.6034e-10
0.00028652,0.0038498,1.0289e-06,1.0292e-06,-2.0558e-10
-0.00090116,0.026698,-2.3029e-07,-2.3034e-07,4.6012e-11
-0.00082501,0.022081,4.3563e-07,-1.6177e-06,1.1808e-10
-0.00025108,0.0081695,0.013572,-0.013571,-5.223e-11
5.0451e-05,0.00055522,0.028245,-0.028243,-2.6008e-10
0.00014793,-0.0021988,0.016062,-0.016061,-1.5383e-10
0.00014018,-0.0024209,0.0043429,-0.0043425,-3.8037e-11
9.1829e-05,-0.0016483,-0.00097204,0.00097189,1.4935e-11
0.00040743,-0.0007309,-0.0024946,0.0024943,2.9567e-11
0.015599,0.0047931,-0.0021619,0.0021617,2.4621e-11
0.018923,0.0061259,-0.001301,0.0013009,1.4817e-11
0.0086032,0.0028035,-0.0006146,0.00061453,6.9993e-12
0.0015946,0.00051574,-0.0002413,0.00024127,2.748e-12
-0.0012531,-0.00041429,-8.1659e-05,8.165e-05,9.2997e-13
-0.0018333,-0.00060611,-2.4202e-05,2.4199e-05,2.7562e-13
-0.0013925,-0.00046039,0.0032653,-0.0032649,-3.7186e-11
-0.00077298,-0.00025556,0.0067954,-0.0067946,-7.7388e-11
5.6614e-05,1.8717e-05,0.0038643,-0.0038639,-4.4008e-11
0.0043035,0.0014228,0.0010448,-0.0010447,-1.1899e-11
0.0040721,0.0013463,-0.00023385,0.00023382,2.6632e-12
0.0016181,0.00053498,-0.00060016,0.0006001,6.8349e-12
0.00018358,6.0694e-05,-0.00052012,0.00052006,5.9233e-12
-0.00036186,-0.00011964,-0.00031301,0.00031297,3.5647e-12
-0.00043154,-0.00014267,-0.0001478,0.00014778,1.6832e-12
-0.00030415,-0.00010056,0.00072752,-0.00072743,-8.2853e-12
-0.00016067,-5.3119e-05,0.0016152,-0.001615,-1.8394e-11
-6.8815e-05,-2.2751e-05,0.0009238,-0.00092369,-1.0521e-11
-2.4989e-05,-8.2617e-06,0.00025137,-0.00025134,-2.8627e-12
-7.9322e-06,-2.6225e-06,-5.626e-05,5.6253e-05,6.4071e-13
-2.251e-06,-7.4423e-07,-0.00014439,0.00014437,1.6444e-12
0.00034555,0.00011424,-0.00012513,0.00012512,1.425e-12
0.0011893,0.0003932,-7.5304e-05,7.5295e-05,8.5759e-13
0.00080379,0.00026575,-3.5573e-05,3.5569e-05,4.0512e-13
0.00025735,8.5083e-05,-1.3966e-05,1.3965e-05,1.5905e-13
-1.2295e-05,-4.065e-06,-4.7264e-06,4.7258e-06,5.3826e-14
-0.00010064,-3.3274e-05,-1.4151e-06,1.4149e-06,1.6116e-14
-9.7096e-05,-3.2102e-05,1.4296e-08,-1.4295e-08,-1.6281e-16
-6.1991e-05,-2.0495e-05,0.00018899,-0.00018897,-2.1523e-12
-3.0566e-05,-1.0105e-05,0.00039331,-0.00039327,-4.4792e-12
-1.2411e-05,-4.1032e-06,0.00022366,-0.00022364,-2.5472e-12
-4.3166e-06,-1.4271e-06,6.0474e-05,-6.0467e-05,-6.887e-13
3.769e-05,0.00044023,-1.3535e-05,1.3534e-05,1.5414e-13
0.00027052,0.0030558,-3.4737e-05,3.4733e-05,3.956e-13
0.00022374,0.0025273,-2.8124e-05,2.812e-05,3.428e-13
8.2781e-05,0.00093507,0.026165,-0.026165,-3.1149e-13
5.6265e-06,6.3555e-05,0.054482,-0.054482,-9.8015e-13
-2.2279e-05,-0.00025166,0.030984,-0.030984,-5.7454e-13
-2.453e-05,-0.00027708,0.0083771,-0.0083771,-1.5274e-13
-1.6702e-05,-0.00018866,-0.0018755,0.0018755,4.0961e-14
-3.0409e-06,0.002041,-0.0048126,0.0048126,9.5175e-14
5.8093e-05,0.023628,-0.0041707,0.0041707,8.2481e-14
5.5989e-05,0.021955,-0.0025099,0.0025099,4.9637e-14
2.2295e-05,0.0087016,-0.0011857,0.0011857,2.3448e-14
2.442e-06,0.00097908,-0.0004655,0.0004655,9.2059e-15
-5.0389e-06,-0.0019325,-0.00015753,0.00015753,3.1154e-15
-6.009e-06,-0.0023045,-4.477e-05,4.669e-05,-9.3156e-07
-4.2352e-06,-0.0016242,0.031683,-0.0062993,-0.012315
-2.2373e-06,-0.00085801,0.065936,-0.013109,-0.025629
-9.5823e-07,-0.00036749,0.037496,-0.0074549,-0.014574
-3.4797e-07,-0.00013345,0.010138,-0.0020156,-0.0039406
2.1475e-06,0.0053152,-0.0022691,0.00045113,0.00088197
1.5626e-05,0.037139,-0.0058234,0.0011578,0.0022635
1.295e-05,0.030727,-0.0050468,0.0010034,0.0019616
4.7913e-06,0.011368,-0.0030354,0.00060373,0.0011791
3.2566e-07,0.00077269,0.022021,-0.0012302,-0.018239
-1.2895e-06,-0.0030596,0.048251,-0.0030419,-0.038898
-1.4198e-06,-0.0033687,0.027568,-0.0017556,-0.02217
-9.6669e-07,-0.0022937,0.0074484,-0.00047358,-0.0059923
-4.9873e-07,-0.0011833,-0.0016798,0.00010853,0.0013461
-2.0975e-07,-0.00049769,-0.0043113,0.00027855,0.0034548
1.4517e-06,0.0044464,-0.0037362,0.0002414,0.002994
3.9863e-06,0.01209,-0.0022485,0.00014527,0.0018018
2.4717e-06,0.0074909,-0.0010622,6.8626e-05,0.00085115
