0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,-0.00016942,0,0,0
0,-0.0018753,0,0,0
0,-0.0017406,0,0,0
0,-0.00068978,0,0,0
0,-7.7673e-05,0,0,0
0,0.00015311,0,0,0
0,0.00018258,0,0,0
0,0.00012869,1.597e-06,0,7.6045e-08
0,6.7979e-05,0.021112,0,0.0010053
0,2.9116e-05,0.043935,0,0.0020921
0,1.0573e-05,0.024984,0,0.0011897
0,3.3561e-06,0.0067553,0,0.00032168
-0.0021651,-0.00040077,-0.0015119,0,-7.1997e-05
-0.010248,-0.0019014,-0.0038803,0,-0.00018478
-0.007629,-0.0014155,-0.0033628,0,-0.00016013
-0.0026304,-0.00048807,-0.0020237,0,-9.6368e-05
-4.0522e-05,-7.5187e-06,-0.00095599,0,-4.5523e-05
0.00085392,0.00015844,-0.00037533,0,-1.7873e-05
0.00087671,0.00016267,-0.00012702,0,-6.0485e-06
0.00057761,0.00010717,-3.6548e-05,0,-1.7404e-06
0.00029123,5.4037e-05,0.019586,0,0.00093266
0.00012033,2.2326e-05,0.04076,0,0.0019409
4.2444e-05,7.8753e-06,0.023179,0,0.0011038
1.3153e-05,2.4405e-06,0.0062671,0,0.00029843
3.658e-06,6.7874e-07,-0.0014027,0,-6.6794e-05
0,0,-0.0035999,0,-0.00017142
0,0,-0.0031198,0,-0.00014856
0,0,-0.0018775,0,-8.9404e-05
0,0,-0.0008869,0,-4.2233e-05
0,0,-0.0003482,0,-1.6581e-05
0,0,-0.00011784,0,-5.6114e-06
0,0,-3.5282e-05,0,-1.6801e-06
0,0,0,0,0
-0.002819,-0.00052305,0,0,0
-0.0097022,-0.0018002,0,0,0
-0.0065572,-0.0012167,0,0,0
-0.0020994,-0.00038954,0,0,0
0.0001003,1.8611e-05,0,0,0
0.00082102,0.00015234,0,0,0
0.0007921,0.00014697,0,0,0
0.00050571,9.3833e-05,1.3745e-06,0,6.5451e-08
0.00024935,4.6266e-05,0.01817,0,0.00086526
0.00010125,1.8786e-05,0.037814,0,0.0018007
3.6028e-05,6.4731e-06,0.021504,0,0.001024
0.010764,-0.00080073,0.0058142,0,0.00027686
0.022379,-0.0016706,-0.0013013,0,-6.1967e-05
0.012726,-0.00094999,-0.0033398,0,-0.00015904
0.0034409,-0.00025686,-0.0028943,0,-0.00013782
-0.00077012,5.7489e-05,-0.0017418,0,-8.2943e-05
-0.0019765,0.00014754,-0.00082281,0,-3.9181e-05
-0.0017129,0.00012786,-0.00032177,0,-1.5322e-05
-0.0010308,7.6949e-05,0.016748,0,0.00079752
-0.00048694,3.635e-05,0.035049,0,0.001669
-0.00019118,1.4271e-05,0.01995,0,0.00094999
-6.4698e-05,4.8296e-06,0.005394,0,0.00025686
-1.9371e-05,1.446e-06,-0.0012073,0,-5.7489e-05
0,0,-0.0030984,0,-0.00014754
0,0,-0.0026852,0,-0.00012786
0.0016812,0.0024158,-0.0016159,0,-7.6949e-05
0.018609,0.02674,-0.00076335,0,-3.635e-05
0.017273,0.02482,-0.0002997,0,-1.4271e-05
0.006845,0.0098357,-0.00010142,0,-4.8296e-06
0.00077079,0.0011076,-3.0366e-05,0,-1.446e-06
-0.0015194,-0.0021832,-5.2802e-07,-1.711e-06,5.6333e-08
-0.0018119,-0.0026035,-0.0069804,-0.022619,0.00074472
-0.001277,-0.001835,-0.014527,-0.047073,0.0015498
-0.00067459,-0.00096933,-0.008261,-0.026769,0.00088134
-0.00028893,-0.00041517,-0.0022336,-0.0072378,0.00023829
-0.00010492,-0.00015076,0.00049991,0.0016199,-5.3334e-05
-3.3305e-05,-4.7856e-05,0.001283,0.0041575,-0.00013688
-0.00094872,0.003759,0.0011119,0.003603,-0.00011862
-0.0065132,0.02616,0.00066913,0.0021683,-7.1388e-05
-0.0053869,0.021637,0.00031609,0.0010243,-3.3723e-05
-0.0019931,0.0080051,0.0001241,0.00040214,-1.324e-05
-0.00013547,0.0005441,4.1998e-05,0.00013609,-4.4806e-06
0.00053641,-0.0021545,1.2574e-05,4.0746e-05,-1.3415e-06
0.00059059,-0.0023721,0,0,0
0.00040212,-0.0016151,0,0,0
0.00020746,-0.00083326,0,0,0
8.7253e-05,-0.00035045,-4.8986e-07,-1.5874e-06,5.2262e-08
3.1223e-05,-0.00012541,-0.0064759,-0.020985,0.0006909
9.7917e-06,-3.9329e-05,-0.013477,-0.043671,0.0014378
2.7506e-06,-1.1048e-05,-0.007664,-0.024834,0.00081764
0,0,-0.0020722,-0.0067147,0.00022107
0,0,0.00046379,0.0015029,-4.948e-05
0.00043936,0.00045143,0.0011903,0.003857,-0.00012699
0.018942,0.019462,0.0010315,0.0033426,-0.00011005
0.022998,0.023631,0.00062078,0.0020116,-6.6229e-05
0.010457,0.010745,0.00029279,0.00094878,-3.1237e-05
0.0019381,0.0019914,-0.0058928,-0.019095,0.00062869
-0.0015236,-0.0015654,-0.012464,-0.040389,0.0013298
-0.002229,-0.0022902,-0.0070984,-0.023002,0.00075731
-0.0016931,-0.0017396,-0.0019224,-0.0062295,0.0002051
0.00093755,0.0024881,0.00043027,0.0013943,-4.5904e-05
0.020362,0.037799,0.0011043,0.0035783,-0.00011781
0.019132,0.035323,0.00095725,0.0031004,-0.00010205
0.0075927,0.014009,0.0040499,-0.0071474,0.00053321
0.00084596,0.0015683,0.0075018,-0.017877,0.0012085
-0.0016966,-0.0031212,0.0042181,-0.010321,0.00069234
-0.0020233,-0.0037221,0.0011478,-0.002767,0.00018642
-0.001426,-0.0026234,-0.00023798,0.0006806,-4.3742e-05
