realHappiness,predictedHappiness,subjectNo
-0.621727608762146,0.996174234518668,1
-0.930022290792962,-1.11077787235456,1
-1.08416963180837,-0.395435622620603,1
-1.23831697282378,-0.0625415995309822,1
-0.159285585715922,-0.280255843617211,1
-0.00513824470051386,-0.190700362689845,1
-1.54661165485459,-0.746097274581277,1
1.15096681291505,1.7710083437783,1
1.30511415393045,1.79100665036673,1
0.611451119361118,0.573054580405183,1
1.30511415393045,0.335260415180359,1
0.45730377834571,1.06614884462678,1
-1.39246431383919,0.0731425386469142,1
1.30511415393045,0.07262338953477,1
-0.621727608762146,0.108172499203852,1
-1.23831697282378,-1.90949333700938,1
-0.930022290792962,-0.693520259398713,1
-0.467580267746738,-0.0429606195920647,1
1.22804048342275,0.613043971328134,1
1.30511415393045,0.646299134459051,1
-0.467580267746738,-0.277189697816086,1
0.149009096314894,0.323990438036295,1
1.30511415393045,0.550561646231893,1
1.22804048342275,0.71912263074015,1
-0.00513824470051386,0.326319846633684,1
0.149009096314894,0.169974050715805,1
-1.39246431383919,-0.389484483675669,1
0.765598460376526,0.144277286233195,1
0.765598460376526,-0.0348431342653864,1
-0.930022290792962,-0.846878105274375,1
0.456214572121605,0.0296067908030569,1
1.12565986816961,0.440366884110988,1
0.00991770808960007,0.350036774468342,1
0.00991770808960007,0.384452875221967,1
0.902511436153609,0.313916144175267,1
-2.59348066543043,-1.22863177493999,1
1.12565986816961,0.824712587247597,1
0.753745814809608,0.467960649169639,1
0.00991770808960007,-0.595012009474488,1
-1.32897288400641,-1.26403840546683,1
0.307448950777603,0.105972069754822,1
0.604980193465606,0.579036319859938,1
1.12565986816961,0.451999361995849,1
0.604980193465606,0.771735161175464,1
0.307448950777603,0.359931449617377,1
-0.436379155942405,0.223521635471345,1
-0.882676019974409,-0.426292829171776,1
-2.59348066543043,-2.32714944707262,1
-1.62650412669442,-1.63375164579192,1
0.307448950777603,0.143736765734421,1
0.158683329433602,-0.0761983596734344,1
0.307448950777603,0.106456328382135,1
1.12565986816961,0.602373223351986,1
-1.03144164131841,0.260699027910553,1
0.753745814809608,0.199347149841358,1
-0.287613534598403,0.144643160623168,1
0.456214572121605,0.33788238415977,1
-0.287613534598403,0.161091328280304,1
0.00991770808960007,-0.610527111066146,1
0.604980193465606,-0.127458196854404,1
-0.893810341533324,-0.242618802054686,2
1.21244967778992,-0.0039683429944611,2
0.888409674817111,0.0518855838511697,2
-0.407750337074115,-0.299875364194754,2
0.240329668871498,-0.0210655703795454,2
0.888409674817111,0.461176614070519,2
0.0783096673850947,0.34199980310639,2
-0.569770338560518,-0.669115164664937,2
0.240329668871498,-0.493049046001325,2
-1.78492034970854,-0.844423771105257,2
-1.05583034301973,-0.214847365567613,2
0.240329668871498,-0.0469760656250052,2
-1.37987034599253,-0.895313828443203,2
2.18456968670834,-0.0773502330262115,2
2.26557968745154,-0.0503638462375471,2
-1.05583034301973,-0.175501624196772,2
-0.245730335587712,-0.0337932571041268,2
-1.78492034970854,-0.0627413048207573,2
0.240329668871498,-0.330239650400089,2
0.240329668871498,0.0855713796373524,2
1.05042967630351,-0.0400614964270063,2
-1.37987034599253,0.0167388387874778,2
0.240329668871498,0.134529151940585,2
0.726389673330707,0.0175760841971418,2
0.240329668871498,-0.976826726412522,2
-0.407750337074115,-0.000699370844543939,2
-0.0837103341013084,0.181713428319734,2
0.240329668871498,-0.242938774394783,2
-0.0837103341013084,0.289441280377683,2
-0.0837103341013084,0.404691785229904,2
-0.279589045203831,-0.407549716311508,2
0.250158619392901,-0.0187992629938967,2
0.250158619392901,0.112352825469404,2
-0.279589045203831,-0.177857090891666,2
-0.279589045203831,-1.01001072192709,2
0.0735760645273239,-0.267527292690164,2
-0.809336709800564,-0.485947618464997,2
0.0735760645273239,-0.143358427161223,2
