realHappiness,predictedHappiness,subjectNo
-0.838665719923912,-0.385415474104668,1
0.53663819377768,0.743914803716021,1
0.374837733342199,-0.239905973247639,1
-1.4049673314481,-0.333547228069757,1
1.50744095639057,0.936333151304049,1
-1.08136641057713,-0.400211249736894,1
0.53663819377768,-0.127325839002459,1
-0.191463878181986,0.17948089381868,1
0.374837733342199,-0.27518751967483,1
1.66924141682605,-0.96676077611132,1
-0.191463878181986,0.282442798332886,1
-0.191463878181986,0.276437453828544,1
-1.4049673314481,-0.535996674314619,1
-1.56676779188358,-1.0959029456988,1
-0.191463878181986,0.304610380001957,1
1.10293980530187,-0.00345163095643692,1
-0.191463878181986,0.252444258824944,1
-0.434164568835209,-0.144228418469017,1
-0.191463878181986,0.0784514500006278,1
-1.08136641057713,0.859151534036379,1
-1.4049673314481,-0.203857330561211,1
-0.191463878181986,-0.160267058756105,1
-0.191463878181986,0.23377951270472,1
-0.191463878181986,-0.483120452720458,1
0.617538423995421,0.508741650299303,1
-0.757765489706172,-0.0429575816389481,1
-0.191463878181986,-0.164157066688835,1
1.83104187726153,0.426112786374522,1
1.58834118660831,0.332869871495475,1
1.75014164704379,0.792226506683256,1
-0.114562140219275,-0.010292545773457,1
-1.86955662868476,0.242532395267397,1
-0.114562140219275,-0.0428803755186315,1
-0.114562140219275,-0.20697941107768,1
-1.94268139903749,-0.585654280080812,1
-0.114562140219275,0.0800953026345727,1
-0.114562140219275,-0.332445191354263,1
-0.114562140219275,0.0153030994375528,1
1.64043234824621,-0.445414809272119,1
1.64043234824621,0.216151917974274,1
-0.407061221630188,1.15810993261859,1
0.177936941191639,1.13380311822903,1
-0.114562140219275,-0.00287020258430406,1
-1.50393277692112,-0.610144757945149,1
-0.114562140219275,-0.184020058397412,1
-1.2114336955102,0.231290564881049,1
0.982309415071652,0.478984822272394,1
-0.114562140219275,0.23837428793171,1
1.20168372612984,1.1907248399279,1
-0.114562140219275,-0.122923076224593,1
-0.114562140219275,0.105493692510742,1
-1.79643185833203,-1.07475202560943,1
-0.114562140219275,-0.152543150158718,1
-0.114562140219275,-0.368978218108935,1
0.909184644718924,-0.234693468906584,1
-0.114562140219275,-0.238350494130248,1
1.64043234824621,-0.26671971751216,1
-0.114562140219275,-0.0849514125315424,1
1.64043234824621,0.70047236655038,1
0.61668556330801,-0.0871975975656316,1
-0.972990302716449,-0.328987211790684,1
0.523917855308858,-0.0312554725418553,1
-1.16010382246961,-0.833316335425902,1
0.523917855308858,0.137777621167855,1
-1.34721734222278,-0.265528808708208,1
2.20793953308733,1.05812077223878,1
0.523917855308858,-0.0257924493356088,1
0.523917855308858,-0.115903633150447,1
-1.06654706259303,-0.284571349877839,1
-1.81500114160568,-0.509866439805595,1
0.523917855308858,0.299318695546392,1
0.523917855308858,0.487002800741643,1
0.523917855308858,-0.107827595099412,1
0.523917855308858,0.104433544444529,1
0.523917855308858,0.201948268628829,1
0.523917855308858,0.127797290025713,1
0.523917855308858,0.158793984436466,1
-1.34721734222278,-0.678444174798085,1
-1.7214443817291,-0.241486555797562,1
0.523917855308858,0.136439082501069,1
0.523917855308858,-0.34789916324544,1
0.523917855308858,0.382796493920373,1
-1.7214443817291,-0.580856309478724,1
0.523917855308858,-0.328940167718241,1
0.523917855308858,-0.612411000212236,1
0.523917855308858,0.535110732385197,1
-1.53433086197594,-0.885970786713064,1
0.523917855308858,-0.309931982213492,1
0.523917855308858,-0.00379404790773607,1
0.523917855308858,0.0422465914987946,1
-0.436127035450557,-0.677919125300582,2
0.275917104060557,1.73445294381299,2
-0.970160140083893,-1.25373525301622,2
0.453928138938336,0.395875191161819,2
-0.0801049656950002,0.145825567554759,2
0.987961243571671,0.61741921540463,2
-0.970160140083893,-0.443119228699452,2
1.16597227844945,0.747125272766963,2
-0.0801049656950002,-0.340369481983704,2
-1.86021531447279,-0.415020214814472,2
-2.21623738422834,-0.742182292208798,2
-0.614138070328336,-0.141527658275027,2
0.275917104060557,0.240304783687572,2
1.16597227844945,0.61997024019606,2
0.275917104060557,0.233175999454144,2
1.52199434820501,0.845802960009658,2
1.78901090052167,0.643861502461252,2
0.453928138938336,0.414971141581418,2
0.987961243571671,0.515993485318637,2
0.275917104060557,-0.403552150180889,2
-0.970160140083893,-0.663691140037644,2
-1.32618220983945,-0.871924118495873,2
0.453928138938336,0.565428661997531,2
-0.436127035450557,-0.18238573949351,2
0.275917104060557,-0.0232976043308246,2
-1.86021531447279,-1.81661650593277,2
0.275917104060557,-0.30853111326214,2
0.275917104060557,0.667990888272133,2
0.631939173816114,0.27615542930945,2
0.275917104060557,0.812916817990964,2
0.694591525434128,1.325914097275,2
0.851857531192798,-0.420716640784396,2
0.851857531192798,-0.383653798641763,2
0.694591525434128,0.338278715090441,2
-0.0917385033592245,-0.739881181662667,2
-1.03533453791125,-1.4246180292443,2
-1.03533453791125,-0.854790518126068,2
-1.8216645667046,-1.95050471244418,2
-1.03533453791125,-0.668805248002024,2
-0.406270514876565,0.0840684051695652,2
-1.42849955230792,-0.328263090891308,2
0.380059513916787,0.494005917631523,2
-2.05756357534261,-0.948719049424704,2
-1.19260054366992,-0.725417349596561,2
0.694591525434128,-0.80762979920038,2
-0.878068532152577,-0.563813756283128,2
1.00912353695147,-0.635071058916759,2
1.16638954271014,0.491745562828352,2
-0.0917385033592245,-0.307548140689116,2
0.537325519675457,0.858903572839352,2
0.537325519675457,0.180659971778906,2
0.380059513916787,-0.438883938383504,2
0.851857531192798,-0.0340425560410525,2
1.48092155422748,1.4951018147672,2
-1.03533453791125,-0.462013547943944,2
1.87408656862416,2.06120742330909,2
-0.0917385033592245,-0.20063586525334,2
-0.0917385033592245,-0.0279471727763153,2
-0.0917385033592245,-0.391286691540329,2
0.380059513916787,-0.390039626808253,2
0.31375501221616,0.369944008271032,2
0.635555024745554,0.157993747285085,2
0.152855005951462,0.278760168277348,2
0.957355037274949,1.35429855267135,2
-0.32984501284263,-0.46422066760093,2
-0.490745019107327,-0.193034664622698,2
-0.32984501284263,0.163282197666785,2
-0.651645025372024,-0.404462645739317,2
-1.13434504416612,-0.233777367897765,2
1.68140506546609,1.10107175924755,2
-0.651645025372024,-0.551488760904272,2
-0.00804500031323498,-0.196013682496872,2
-1.13434504416612,-0.775253628460286,2
-0.32984501284263,-1.18123562931457,2
-1.9388450754896,-0.648737226639744,2
0.152855005951462,-0.166897501041776,2
-0.973445037901419,-0.487296263519662,2
-1.61704506296021,-1.29360951337982,2
0.152855005951462,0.203646233254468,2
-0.32984501284263,0.828460124163865,2
-0.00804500031323498,-0.263064792485842,2
1.68140506546609,1.17112577550807,2
1.68140506546609,0.988016616918918,2
1.68140506546609,0.976092981039562,2
-0.973445037901419,-0.761747282911511,2
-0.812545031636722,-0.543774742738365,2
0.31375501221616,0.004977028455104,2
0.474655018480857,0.329988173123125,2
0.152855005951462,-0.0604980897643014,2
1.68140506546609,0.984670165290735,2
-0.904691604335257,0.26937894689134,3
0.100521289370586,0.238064827033853,3
0.100521289370586,0.0165360273259584,3
4.12137286419395,-0.0629951989298667,3
0.100521289370586,-0.205149824879808,3
-1.9099044980411,-0.256721548144746,3
0.100521289370586,-0.290009858282001,3
0.100521289370586,-0.261957012018687,3
0.100521289370586,-0.262629743024783,3
0.100521289370586,-0.550690741885719,3
0.100521289370586,-0.560273248947703,3
0.100521289370586,-0.295175836834224,3
0.100521289370586,-0.352380594752466,3
-1.9099044980411,-0.256273846701915,3
0.100521289370586,-0.173684596391258,3
0.100521289370586,-0.263236148187281,3
0.100521289370586,-0.268795958067587,3
0.100521289370586,-0.278667908177188,3
0.100521289370586,-0.327155699944085,3
0.100521289370586,-0.280305069902177,3
0.100521289370586,0.0570514110714863,3
-1.9099044980411,-0.0447737908214655,3
0.100521289370586,-0.0345470800963681,3
0.100521289370586,-0.0185047830669164,3
0.100521289370586,-0.159547241652413,3
0.100521289370586,-0.0594875942658412,3
0.100521289370586,-0.0819855190645106,3
0.100521289370586,0.156027514131812,3
0.100521289370586,0.0924701817844683,3
0.100521289370586,0.257652196957205,3
1.58088320373822,0.495060253311445,3
1.58088320373822,0.77652689570847,3
1.58088320373822,1.25063710990852,3
1.58088320373822,1.22526405346677,3
1.58088320373822,1.11237409630277,3
1.58088320373822,1.0418394686243,3
1.58088320373822,0.830704998525802,3
0.136421393215988,0.74182124260933,3
0.377165028303027,0.553565688676719,3
0.617908663390065,0.391679263942045,3
-0.345065876958088,0.421046326121558,3
-0.345065876958088,0.306735144453249,3
-0.10432224187105,0.125860185799587,3
-0.345065876958088,-0.252982886952105,3
-1.0672967822192,-0.497835297141955,3
-0.10432224187105,-0.286279462914679,3
-0.224694059414569,-0.320596572629178,3
-0.826553147132165,-0.616715684841303,3
-0.10432224187105,-0.717650017747075,3
-0.10432224187105,-0.785671691964129,3
-0.585809512045127,-0.756014160000843,3
-0.585809512045127,-0.690120056981446,3
-0.585809512045127,-0.487524291321639,3
-1.18766859976272,-0.405665091476813,3
-0.585809512045127,-0.362187230844261,3
-1.0672967822192,-0.913977298824206,3
-0.585809512045127,-0.747315267229031,3
-0.585809512045127,-0.418206432057646,3
-1.42841223484976,-0.121169022101134,3
-1.42841223484976,-0.161831053935832,3
-0.182574185835056,0.0102800989855241,3
-0.182574185835056,-0.17237599212457,3
-0.182574185835056,-0.174198479119371,3
-0.182574185835056,-0.226981911308709,3
-0.182574185835056,-0.490495819186347,3
-0.182574185835056,-0.312069932176112,3
-0.182574185835056,-0.278390204357541,3
-0.182574185835056,-0.41535466622203,3
-0.182574185835056,-0.337234072341751,3
-0.182574185835056,-0.35704813743943,3
-0.182574185835056,-0.536421294769075,3
-0.182574185835056,-0.22999588368378,3
-0.182574185835056,-0.205881404324212,3
-0.182574185835056,-0.048642317958552,3
-0.182574185835056,0.105063517906854,3
-0.182574185835056,0.42950344463427,3
-0.182574185835056,0.345566393230913,3
-0.182574185835056,0.211391212331652,3
5.29465138921661,0.264958873605335,3
-0.182574185835056,0.156285002632681,3
-0.182574185835056,0.136102025783505,3
-0.182574185835056,0.398659122700133,3
-0.182574185835056,0.41474337342174,3
-0.182574185835056,0.36911110904016,3
-0.182574185835056,0.172689133779833,3
-0.182574185835056,0.0721555891048548,3
-0.182574185835056,0.152644426832211,3
-0.182574185835056,0.265244847166824,3
-0.182574185835056,0.222912587514043,3
-0.182574185835056,0.109380519476513,3
0.274984783998288,-0.0552339698202071,4
0.943866691021149,-0.525755046914394,4
0.497945419672575,-0.410323290201882,4
1.8357092337183,0.00929494757565798,4
-0.393897123024574,-0.165978012519793,4
0.943866691021149,0.0740141005878361,4
0.0520241483240006,0.0699752190908657,4
0.497945419672575,0.417558486793903,4
0.943866691021149,0.0400379696095986,4
-0.393897123024574,-0.435682009724667,4
-1.28573966572172,-1.01295953992028,4
-0.839818394373148,0.0560504159981804,4
0.497945419672575,0.404393547417906,4
0.497945419672575,0.283440987645333,4
0.943866691021149,0.803673033378712,4
2.28163050506687,1.25994506989729,4
0.943866691021149,0.89002376463087,4
0.497945419672575,0.887025349666282,4
0.0520241483240006,0.510516963421693,4
-0.393897123024574,0.584581577899869,4
-0.393897123024574,-0.336327403839693,4
0.0520241483240006,0.0514502127343394,4
-0.393897123024574,-0.243257035606395,4
-0.839818394373148,-0.69222326073106,4
-1.28573966572172,-1.13851597999739,4
-0.393897123024574,-1.14495415379278,4
0.0520241483240006,-0.841541245602942,4
-1.7316609370703,-0.914735900447391,4
-1.7316609370703,-1.3477832792013,4
-1.7316609370703,-1.09853510784204,4
0.650404427436077,-0.918122150112751,4
1.09386199159704,-0.460002038487137,4
0.206946863275115,-0.555367055450327,4
0.206946863275115,-0.52506118526518,4
-0.236510700885846,-0.857809804817832,4
-0.679968265046808,-1.00114423773221,4
-1.12342582920777,-1.54051475697648,4
-1.12342582920777,-1.16361550046082,4
-1.12342582920777,-1.16868401647509,4
-0.679968265046808,-0.991109080450466,4
-2.01034095752969,-0.88512419865227,4
-1.56688339336873,-0.709690886046129,4
-1.12342582920777,0.356742132173482,4
