happiness,cond,Vsafe,riskyHi,riskyLo,choseRisky,subjectWon,partnerWon,rewardSubj,rewardPart,subject,EV,ineq,ineqAdv,ineqDisadv,sRPE,pRPE,subjDecided,socialTrial
0.212040657210067,1,-0.25,0,-1.25,1,1,1,0,0,7,-0.625,0,0,0,0.625,0.625,1,1
-0.318060985815103,2,0.3,0.95,0,1,0,1,0,0.95,7,0.475,1,NaN,1,-0.475,0.475,0,1
0.212040657210067,1,-0.1,0,-0.5,1,1,0,0,-0.5,7,-0.25,1,1,NaN,0.25,-0.25,1,1
-0.318060985815103,2,0.15,0.54,0,1,1,1,0.54,0.54,7,0.27,0,0,0,0.27,0.27,0,1
-0.318060985815103,1,0,0.55,-0.49,1,1,0,0.55,-0.49,7,0.03,1,1,NaN,0.52,-0.52,1,1
-0.318060985815103,2,0.3,0.67,0,1,0,1,0,0.67,7,0.335,1,NaN,1,-0.335,0.335,0,1
0.212040657210067,2,0,0.15,-0.13,1,0,0,-0.13,-0.13,7,0.01,0,NaN,NaN,-0.14,-0.14,0,1
1.27224394326041,1,-0.25,0,-0.9,1,0,1,-0.9,0,7,-0.45,1,NaN,1,-0.45,0.45,1,1
0.742142300235237,2,0,0.75,-0.26,1,0,0,-0.26,-0.26,7,0.245,0,NaN,NaN,-0.505,-0.505,0,1
0.742142300235237,2,0.1,0.25,0,1,1,1,0.25,0.25,7,0.125,0,0,0,0.125,0.125,0,1
-1.37826427186544,1,-0.25,0,-0.56,1,1,1,0,0,7,-0.28,0,0,0,0.28,0.28,1,1
-1.37826427186544,2,0,0.15,-0.1,1,1,0,0.15,-0.1,7,0.025,1,1,NaN,0.125,-0.125,0,1
-0.848162628840272,2,0.25,0.7,0,1,0,1,0,0.7,7,0.35,1,NaN,1,-0.35,0.35,0,1
-0.0861431607945147,1,-0.1,0,-0.36,1,0,0,-0.36,-0.36,8,-0.18,0,NaN,NaN,-0.18,-0.18,1,1
-0.0861431607945147,1,-0.2,0,-0.84,1,0,1,-0.84,0,8,-0.42,1,NaN,1,-0.42,0.42,1,1
0.0704807679227845,2,0.2,0.63,0,1,0,1,0,0.63,8,0.315,1,NaN,1,-0.315,0.315,0,1
-1.02588673309831,1,0.3,1.5,0,1,1,0,1.5,0,8,0.75,1,1,NaN,0.75,-0.75,1,1
-2.04394226976075,1,0,0.55,-0.49,1,1,0,0.55,-0.49,8,0.03,1,1,NaN,0.52,-0.52,1,1
-1.02588673309831,1,0,0.55,-0.42,1,1,0,0.55,-0.42,8,0.065,1,1,NaN,0.485,-0.485,1,1
0.853600411509281,2,0,0.25,-0.05,1,0,0,-0.05,-0.05,8,0.1,0,NaN,NaN,-0.15,-0.15,0,1
1.87165594817173,1,0.3,1.26,0,1,1,1,1.26,1.26,8,0.63,0,0,0,0.63,0.63,1,1
1.87165594817173,2,0.3,1.26,0,1,1,1,1.26,1.26,8,0.63,0,0,0,0.63,0.63,0,1
-0.0861431607945147,1,-0.25,0,-0.56,1,1,1,0,0,8,-0.28,0,0,0,0.28,0.28,1,1
-0.0861431607945147,2,0.1,0.42,0,1,1,0,0.42,0,8,0.21,1,1,NaN,0.21,-0.21,0,1
1.01022434022658,1,0.25,0.9,0,1,0,1,0,0.9,8,0.45,1,NaN,1,-0.45,0.45,1,1
-0.0861431607945147,2,0.25,0.79,0,1,1,0,0.79,0,8,0.395,1,1,NaN,0.395,-0.395,0,1
0.637106136532419,2,0.1,0.36,0,1,0,0,0,0,8,0.18,0,NaN,NaN,-0.18,-0.18,0,1
1.35959763156918,2,0,0.4,-0.2,1,1,1,0.4,0.4,8,0.1,0,0,0,0.3,0.3,0,1
-1.85877357359458,1,0,0.55,-0.42,1,0,0,-0.42,-0.42,8,0.065,0,NaN,NaN,-0.485,-0.485,1,1
1.35959763156918,1,0.25,1.25,0,1,1,1,1.25,1.25,8,0.625,0,0,0,0.625,0.625,1,1
-0.282428493514371,2,0.2,0.84,0,1,0,1,0,0.84,8,0.42,1,NaN,1,-0.42,0.42,0,1
-1.07060103355448,2,-0.25,0,-0.46,1,0,1,-0.46,0,8,-0.23,1,NaN,1,-0.23,0.23,0,1
-0.282428493514371,1,0.1,0.42,0,1,0,1,0,0.42,8,0.21,1,NaN,1,-0.21,0.21,1,1
-0.282428493514371,1,0,0.55,-0.35,1,0,1,-0.35,0.55,8,0.1,1,NaN,1,-0.45,0.45,1,1
-0.282428493514371,2,0,0.55,-0.49,1,0,0,-0.49,-0.49,8,0.03,0,NaN,NaN,-0.52,-0.52,0,1
1.03119240655247,1,0,0.55,-0.49,1,1,1,0.55,0.55,8,0.03,0,0,0,0.52,0.52,1,1
0.637106136532419,1,0.25,1.05,0,1,1,0,1.05,0,8,0.525,1,1,NaN,0.525,-0.525,1,1
-0.0972309498491318,2,0,0.15,-0.12,1,1,1,0.15,0.15,8,0.015,0,0,0,0.135,0.135,0,1
2.60362876818231,1,0.3,0.95,0,1,1,1,0.95,0.95,8,0.475,0,0,0,0.475,0.475,1,1
-0.0972309498491318,1,0,0.55,-0.11,1,0,0,-0.11,-0.11,8,0.22,0,NaN,NaN,-0.33,-0.33,1,1
1.84738804713351,1,0.25,0.56,0,1,1,1,0.56,0.56,8,0.28,0,0,0,0.28,0.28,1,1
0.983112937363446,2,0.2,0.56,0,1,1,1,0.56,0.56,8,0.28,0,0,0,0.28,0.28,0,1
-0.0972309498491318,1,0.1,0.32,0,1,0,1,0,0.32,8,0.16,1,NaN,1,-0.16,0.16,1,1
0.794067079166529,1,0,0.25,-0.19,1,0,1,-0.19,0.25,9,0.03,1,NaN,1,-0.22,0.22,1,1
0.0674697518246071,2,0.1,0.22,0,1,0,0,0,0,9,0.11,0,NaN,NaN,-0.11,-0.11,0,1
-1.54142433014679,2,-0.15,0,-0.25,1,0,0,-0.25,-0.25,9,-0.125,0,NaN,NaN,-0.125,-0.125,0,1
-1.54142433014679,1,-0.25,0,-0.56,1,0,0,-0.56,-0.56,9,-0.28,0,NaN,NaN,-0.28,-0.28,1,1
0.586467842783123,1,0.25,0.5,0,1,0,1,0,0.5,9,0.25,1,NaN,1,-0.25,0.25,1,1
-1.54142433014679,1,0,0.4,-0.2,1,0,0,-0.2,-0.2,9,0.1,0,NaN,NaN,-0.3,-0.3,1,1
1.05356612464579,1,0,0.75,-0.83,1,1,1,0.75,0.75,9,-0.04,0,0,0,0.79,0.79,1,1
1.05356612464579,2,0.3,1.26,0,1,1,1,1.26,1.26,9,0.63,0,0,0,0.63,0.63,0,1
-0.762927193709018,1,0.3,1.08,0,1,0,0,0,0,9,0.54,0,NaN,NaN,-0.54,-0.54,1,1
0.222500349342575,2,0,0.75,-0.48,1,1,1,0.75,0.75,9,0.135,0,0,0,0.615,0.615,0,1
-1.40418287694348,1,0,0.25,-0.5,1,0,1,-0.5,0.25,9,-0.125,1,NaN,1,-0.375,0.375,1,1
-0.787165101455665,1,0.1,0.25,0,1,0,0,0,0,9,0.125,0,NaN,NaN,-0.125,-0.125,1,1
0.671240549697349,2,0.25,0.7,0,1,1,0,0.7,0,9,0.35,1,1,NaN,0.35,-0.35,0,1
1.40044337527386,1,0.15,0.75,0,1,1,1,0.75,0.75,9,0.375,0,0,0,0.375,0.375,1,1
1.00779569996343,2,0,0.15,-0.05,1,1,0,0.15,-0.05,9,0.05,1,1,NaN,0.1,-0.1,0,1
-0.562795001278279,2,0,0.4,-0.26,1,0,0,-0.26,-0.26,9,0.07,0,NaN,NaN,-0.33,-0.33,0,1
1.40044337527386,1,0.15,0.33,0,1,1,1,0.33,0.33,9,0.165,0,0,0,0.165,0.165,1,1
-1.40418287694348,2,0,0.75,-0.38,1,0,1,-0.38,0.75,9,0.185,1,NaN,1,-0.565,0.565,0,1
-1.40418287694348,1,0.25,0.56,0,1,0,1,0,0.56,9,0.28,1,NaN,1,-0.28,0.28,1,1
-0.00186975083481165,1,-0.25,0,-0.42,1,1,1,0,0,9,-0.21,0,0,0,0.21,0.21,1,1
-1.40418287694348,2,0.2,1,0,1,0,1,0,1,9,0.5,1,NaN,1,-0.5,0.5,0,1
0.673165484381483,1,-0.15,0,-0.3,1,1,1,0,0,9,-0.15,0,0,0,0.15,0.15,1,1
1.66827967868455,2,0.15,0.54,0,1,1,0,0.54,0,9,0.27,1,1,NaN,0.27,-0.27,0,1
-1.25852677514799,1,0.15,0.42,0,1,0,1,0,0.42,9,0.21,1,NaN,1,-0.21,0.21,1,1
-1.25852677514799,2,-0.25,0,-0.42,1,0,1,-0.42,0,9,-0.21,1,NaN,1,-0.21,0.21,0,1
-1.25852677514799,2,0,0.55,-0.19,1,0,1,-0.19,0.55,9,0.18,1,NaN,1,-0.37,0.37,0,1
1.66827967868455,1,0.25,0.62,0,1,1,0,0.62,0,9,0.31,1,1,NaN,0.31,-0.31,1,1
-1.25852677514799,1,0.15,0.27,0,1,0,0,0,0,9,0.135,0,NaN,NaN,-0.135,-0.135,1,1
-0.263412580844928,2,0,0.4,-0.08,1,0,0,-0.08,-0.08,9,0.16,0,NaN,NaN,-0.24,-0.24,0,1
0.790237742534785,2,-0.1,0,-0.18,1,1,0,0,-0.18,9,-0.09,1,1,NaN,0.09,-0.09,0,1
-1.25852677514799,2,0,0.25,-0.19,1,0,1,-0.19,0.25,9,0.03,1,NaN,1,-0.22,0.22,0,1
-0.68214929905,1,0,0.15,-0.17,1,0,0,-0.17,-0.17,10,-0.01,0,NaN,NaN,-0.16,-0.16,1,1
-0.951418759201315,1,0.1,0.5,0,1,0,1,0,0.5,10,0.25,1,NaN,1,-0.25,0.25,1,1
0.125659081403947,2,0,0.4,-0.26,1,1,1,0.4,0.4,10,0.07,0,0,0,0.33,0.33,0,1
-0.00897564867171096,2,0,0.75,-0.48,1,1,0,0.75,-0.48,10,0.135,1,1,NaN,0.615,-0.615,0,1
0.933467461857893,1,0.1,0.2,0,1,1,1,0.2,0.2,10,0.1,0,0,0,0.1,0.1,1,1
1.74127584231184,1,0.15,0.75,0,1,1,0,0.75,0,10,0.375,1,1,NaN,0.375,-0.375,1,1
-0.143610378747369,2,0,0.75,-0.58,1,0,1,-0.58,0.75,10,0.085,1,NaN,1,-0.665,0.665,0,1
-3.01844555706012,2,0.2,1,0,1,0,1,0,1,10,0.5,1,NaN,1,-0.5,0.5,0,1
0.13306372525323,1,0,0.55,-0.49,1,1,0,0.55,-0.49,10,0.03,1,1,NaN,0.52,-0.52,1,1
-0.287137512388549,1,-0.3,0,-0.67,1,1,1,0,0,10,-0.335,0,0,0,0.335,0.335,1,1
0.553264962895009,1,0,0.4,-0.26,1,1,1,0.4,0.4,10,0.07,0,0,0,0.33,0.33,1,1
0.973466200536789,1,0.1,0.42,0,1,1,1,0.42,0.42,10,0.21,0,0,0,0.21,0.21,1,1
1.18356681935768,2,0.15,0.33,0,1,1,1,0.33,0.33,10,0.165,0,0,0,0.165,0.165,0,1
0.553264962895009,2,0,0.75,-0.26,1,1,0,0.75,-0.26,10,0.245,1,1,NaN,0.505,-0.505,0,1
0.553264962895009,1,0,0.15,-0.15,1,1,1,0.15,0.15,10,0,0,0,0,0.15,0.15,1,1
0.131616604709031,2,0.25,1.25,0,1,0,0,0,0,10,0.625,0,NaN,NaN,-0.625,-0.625,0,1
0.695687767747739,2,0.25,0.79,0,1,1,1,0.79,0.79,10,0.395,0,0,0,0.395,0.395,0,1
0.131616604709031,2,0,0.15,-0.05,1,0,0,-0.05,-0.05,10,0.05,0,NaN,NaN,-0.1,-0.1,0,1
-1.56059688440709,2,-0.25,0,-0.46,1,0,1,-0.46,0,10,-0.23,1,NaN,1,-0.23,0.23,0,1
-3.25281037352321,1,0,0.75,-1.5,1,0,1,-1.5,0.75,10,-0.375,1,NaN,1,-1.125,1.125,1,1
0.695687767747739,2,0.3,0.95,0,1,1,0,0.95,0,10,0.475,1,1,NaN,0.475,-0.475,0,1
-1.18454944238128,2,0.15,0.47,0,1,0,1,0,0.47,10,0.235,1,NaN,1,-0.235,0.235,0,1
1.25975893078645,1,0.3,1.08,0,1,1,1,1.08,1.08,10,0.54,0,0,0,0.54,0.54,1,1
1.44778265179935,1,0,0.55,-0.49,1,1,1,0.55,0.55,10,0.03,0,0,0,0.52,0.52,1,1
1.86960737239337,1,0,0.15,-0.13,1,1,1,0.15,0.15,11,0.01,0,0,0,0.14,0.14,1,1
0.248009141235855,1,-0.1,0,-0.2,1,0,0,-0.2,-0.2,11,-0.1,0,NaN,NaN,-0.1,-0.1,1,1
0.438785403724974,2,0,0.25,-0.13,1,1,1,0.25,0.25,11,0.06,0,0,0,0.19,0.19,0,1
0.629561666214093,1,0,0.4,-0.26,1,1,1,0.4,0.4,11,0.07,0,0,0,0.33,0.33,1,1
-0.515095908720621,1,0.2,0.44,0,1,0,1,0,0.44,11,0.22,1,NaN,1,-0.22,0.22,1,1
-1.08742469618798,2,0,0.4,-0.36,1,0,1,-0.36,0.4,11,0.02,1,NaN,1,-0.38,0.38,0,1
1.20189045368145,1,0.15,0.63,0,1,1,0,0.63,0,11,0.315,1,1,NaN,0.315,-0.315,1,1
0.820337928703212,1,0.15,0.42,0,1,0,1,0,0.42,11,0.21,1,NaN,1,-0.21,0.21,1,1
0.820337928703212,2,0,0.55,-0.19,1,1,0,0.55,-0.19,11,0.18,1,1,NaN,0.37,-0.37,0,1
0.0572328787467359,2,0,0.4,-0.36,1,0,1,-0.36,0.4,11,0.02,1,NaN,1,-0.38,0.38,0,1
1.20189045368145,1,0.1,0.42,0,1,1,1,0.42,0.42,11,0.21,0,0,0,0.21,0.21,1,1
1.20189045368145,1,0.2,0.56,0,1,0,1,0,0.56,11,0.28,1,NaN,1,-0.28,0.28,1,1
0.449120011352056,2,0,0.15,-0.13,1,1,1,0.15,0.15,11,0.01,0,0,0,0.14,0.14,0,1
-1.13600944047873,1,0.1,0.32,0,1,0,1,0,0.32,11,0.16,1,NaN,1,-0.16,0.16,1,1
0.290607066168977,2,-0.3,0,-0.5,1,1,0,0,-0.5,11,-0.25,1,1,NaN,0.25,-0.25,0,1
1.08317179208437,1,0,0.15,-0.08,1,1,0,0.15,-0.08,11,0.035,1,1,NaN,0.115,-0.115,1,1
-0.501957659746416,2,0.15,0.63,0,1,0,1,0,0.63,11,0.315,1,NaN,1,-0.315,0.315,0,1
-0.501957659746416,1,0.15,0.42,0,1,0,0,0,0,11,0.21,0,NaN,NaN,-0.21,-0.21,1,1
1.47945415504207,1,0,0.55,-0.42,1,1,1,0.55,0.55,11,0.065,0,0,0,0.485,0.485,1,1
0.449120011352056,1,0,0.25,-0.13,1,0,1,-0.13,0.25,11,0.06,1,NaN,1,-0.19,0.19,1,1
0.608864682952135,2,0.2,0.63,0,1,1,0,0.63,0,11,0.315,1,1,NaN,0.315,-0.315,0,1
0.447219191902896,2,0,0.25,-0.13,1,1,0,0.25,-0.13,11,0.06,1,1,NaN,0.19,-0.19,0,1
0.123928209804417,1,0.3,0.95,0,1,1,0,0.95,0,11,0.475,1,1,NaN,0.475,-0.475,1,1
0.285573700853656,1,0.1,0.5,0,1,0,0,0,0,11,0.25,0,NaN,NaN,-0.25,-0.25,1,1
1.41709213819833,2,0.1,0.22,0,1,1,0,0.22,0,11,0.11,1,1,NaN,0.11,-0.11,0,1
-0.68429924544178,1,0,0.15,-0.12,1,0,1,-0.12,0.15,11,0.015,1,NaN,1,-0.135,0.135,1,1
2.30614233896915,1,0.1,0.42,0,1,1,1,0.42,0.42,11,0.21,0,0,0,0.21,0.21,1,1
0.285573700853656,1,0.2,0.84,0,1,0,0,0,0,11,0.42,0,NaN,NaN,-0.42,-0.42,1,1
-0.669638835719609,1,-0.1,0,-0.28,1,1,1,0,0,12,-0.14,0,0,0,0.14,0.14,1,1
1.08999606106185,1,0,0.55,-0.11,1,1,1,0.55,0.55,12,0.22,0,0,0,0.33,0.33,1,1
-1.35394129557906,2,0,0.25,-0.19,1,0,1,-0.19,0.25,12,0.03,1,NaN,1,-0.22,0.22,0,1
-1.35394129557906,1,-0.25,0,-0.9,1,0,0,-0.9,-0.9,12,-0.45,0,NaN,NaN,-0.45,-0.45,1,1
0.894481072530573,2,0.1,0.28,0,1,1,1,0.28,0.28,12,0.14,0,0,0,0.14,0.14,0,1
-0.131972617258609,2,0.3,0.74,0,1,1,0,0.74,0,12,0.37,1,1,NaN,0.37,-0.37,0,1
-1.01179006564934,1,0.1,0.42,0,1,0,0,0,0,12,0.21,0,NaN,NaN,-0.21,-0.21,1,1
1.08999606106185,2,0,0.75,-0.15,1,1,1,0.75,0.75,12,0.3,0,0,0,0.45,0.45,0,1
1.08999606106185,2,0,0.75,-0.58,1,1,1,0.75,0.75,12,0.085,0,0,0,0.665,0.665,0,1
-0.9140325713837,1,0.1,0.42,0,1,0,0,0,0,12,0.21,0,NaN,NaN,-0.21,-0.21,1,1
-1.35394129557906,1,0.3,0.95,0,1,0,1,0,0.95,12,0.475,1,NaN,1,-0.475,0.475,1,1
-1.35394129557906,1,0,0.4,-0.44,1,0,0,-0.44,-0.44,12,-0.02,0,NaN,NaN,-0.42,-0.42,1,1
1.08999606106185,1,0,0.25,-0.22,1,1,1,0.25,0.25,12,0.015,0,0,0,0.235,0.235,1,1
-0.816275077118064,1,0.25,0.9,0,1,0,0,0,0,12,0.45,0,NaN,NaN,-0.45,-0.45,1,1
-1.49395493936722,2,0,0.4,-0.36,1,0,1,-0.36,0.4,12,0.02,1,NaN,1,-0.38,0.38,0,1
-1.06002611880413,2,0.25,0.9,0,1,0,0,0,0,12,0.45,0,NaN,NaN,-0.45,-0.45,0,1
-0.9360464557861,2,-0.25,0,-0.42,1,0,1,-0.42,0,12,-0.21,1,NaN,1,-0.21,0.21,0,1
-1.49395493936722,1,-0.25,0,-0.42,1,0,1,-0.42,0,12,-0.21,1,NaN,1,-0.21,0.21,1,1
0.985638320993311,2,0,0.15,-0.1,1,1,0,0.15,-0.1,12,0.025,1,1,NaN,0.125,-0.125,0,1
1.60553663608344,1,0.2,0.84,0,1,1,1,0.84,0.84,12,0.42,0,0,0,0.42,0.42,1,1
-1.18400578182215,1,0.3,1.5,0,1,0,1,0,1.5,12,0.75,1,NaN,1,-0.75,0.75,1,1
-1.08780146605034,2,0.2,0.56,0,1,0,0,0,0,12,0.28,0,NaN,NaN,-0.28,-0.28,0,1
1.49634228814164,2,0,0.15,-0.05,1,1,1,0.15,0.15,12,0.05,0,0,0,0.1,0.1,0,1
-0.349474679138343,2,0,0.25,-0.22,1,0,1,-0.22,0.25,12,0.015,1,NaN,1,-0.235,0.235,0,1
-1.08780146605034,1,0.25,0.7,0,1,0,1,0,0.7,12,0.35,1,NaN,1,-0.35,0.35,1,1
-1.53079753819753,2,0,0.55,-0.28,1,0,1,-0.28,0.55,12,0.135,1,NaN,1,-0.415,0.415,0,1
0.241186750391251,2,0.25,1.05,0,1,0,0,0,0,12,0.525,0,NaN,NaN,-0.525,-0.525,0,1
1.27484425206804,1,0,0.15,-0.03,1,1,1,0.15,0.15,12,0.06,0,0,0,0.09,0.09,1,1
-1.23546682343273,2,0.2,1,0,1,0,1,0,1,12,0.5,1,NaN,1,-0.5,0.5,0,1
0.979513537303243,1,0.3,1.5,0,1,1,0,1.5,0,12,0.75,1,1,NaN,0.75,-0.75,1,1
0.0935213930088523,1,0,0.25,-0.5,1,1,0,0.25,-0.5,12,-0.125,1,1,NaN,0.375,-0.375,1,1
1.02080012592184,1,0,0.75,-0.38,1,1,1,0.75,0.75,13,0.185,0,0,0,0.565,0.565,1,1
0.899276301407333,1,-0.25,0,-0.5,1,1,1,0,0,13,-0.25,0,0,0,0.25,0.25,1,1
1.26384777495085,2,0.3,1.5,0,1,1,1,1.5,1.5,13,0.75,0,0,0,0.75,0.75,0,1
-0.802057241795729,2,0,0.25,-0.09,1,0,0,-0.09,-0.09,13,0.08,0,NaN,NaN,-0.17,-0.17,0,1
1.26384777495085,1,0.2,0.84,0,1,1,1,0.84,0.84,13,0.42,0,0,0,0.42,0.42,1,1
-1.04510489082474,2,-0.3,0,-0.5,1,1,1,0,0,13,-0.25,0,0,0,0.25,0.25,0,1
-1.65272401339726,2,0.25,1.25,0,1,0,0,0,0,13,0.625,0,NaN,NaN,-0.625,-0.625,0,1
1.02080012592184,2,0.2,0.44,0,1,1,0,0.44,0,13,0.22,1,1,NaN,0.22,-0.22,0,1
-1.71348592565451,1,0.3,1.26,0,1,0,1,0,1.26,13,0.63,1,NaN,1,-0.63,0.63,1,1
-0.51261064494414,1,-0.2,0,-0.34,1,0,1,-0.34,0,13,-0.17,1,NaN,1,-0.17,0.17,1,1
-1.4279867966301,2,0,0.15,-0.13,1,0,1,-0.13,0.15,13,0.01,1,NaN,1,-0.14,0.14,0,1
-1.4279867966301,2,0.3,0.95,0,1,0,1,0,0.95,13,0.475,1,NaN,1,-0.475,0.475,0,1
0.585840737079017,2,0,0.15,-0.1,1,1,0,0.15,-0.1,13,0.025,1,1,NaN,0.125,-0.125,0,1
-1.4279867966301,1,-0.3,0,-0.74,1,0,1,-0.74,0,13,-0.37,1,NaN,1,-0.37,0.37,1,1
-1.36696171985104,1,-0.1,0,-0.18,1,0,0,-0.18,-0.18,13,-0.09,0,NaN,NaN,-0.09,-0.09,1,1
0.707890890637146,2,-0.25,0,-0.46,1,1,1,0,0,13,-0.23,0,0,0,0.23,0.23,0,1
-1.4279867966301,2,0,0.15,-0.13,1,0,1,-0.13,0.15,13,0.01,1,NaN,1,-0.14,0.14,0,1
-1.4279867966301,1,-0.15,0,-0.33,1,0,0,-0.33,-0.33,13,-0.165,0,NaN,NaN,-0.165,-0.165,1,1
0.829941044195274,1,0,0.25,-0.09,1,1,0,0.25,-0.09,13,0.08,1,1,NaN,0.17,-0.17,1,1
1.62326704232311,2,0,0.55,-0.35,1,1,1,0.55,0.55,13,0.1,0,0,0,0.45,0.45,0,1
-1.22637385078663,2,0.25,0.62,0,1,0,1,0,0.62,13,0.31,1,NaN,1,-0.31,0.31,0,1
-1.38868803692015,2,-0.2,0,-0.36,1,0,0,-0.36,-0.36,13,-0.18,0,NaN,NaN,-0.18,-0.18,0,1
1.31654839863859,2,0,0.55,-0.28,1,1,0,0.55,-0.28,13,0.135,1,1,NaN,0.415,-0.415,0,1
-1.38868803692015,2,0.3,0.95,0,1,0,1,0,0.95,13,0.475,1,NaN,1,-0.475,0.475,0,1
1.31654839863859,1,0.2,0.72,0,1,1,0,0.72,0,13,0.36,1,1,NaN,0.36,-0.36,1,1
1.31654839863859,2,0,0.75,-0.58,1,1,0,0.75,-0.58,13,0.085,1,1,NaN,0.665,-0.665,0,1
-1.38868803692015,2,0.3,0.84,0,1,0,0,0,0,13,0.42,0,NaN,NaN,-0.42,-0.42,0,1
1.31654839863859,1,0,0.4,-0.26,1,1,1,0.4,0.4,13,0.07,0,0,0,0.33,0.33,1,1
-1.80380661923163,1,-0.2,0,-0.34,1,0,1,-0.34,0,14,-0.17,1,NaN,1,-0.17,0.17,1,1
-1.45127112361632,1,0,0.25,-0.13,1,0,0,-0.13,-0.13,14,0.06,0,NaN,NaN,-0.19,-0.19,1,1
-0.569932384578071,2,0,0.75,-0.58,1,0,1,-0.58,0.75,14,0.085,1,NaN,1,-0.665,0.665,0,1
-0.39366463677042,2,0.2,0.63,0,1,0,0,0,0,14,0.315,0,NaN,NaN,-0.315,-0.315,0,1
0.663941850075484,1,0.25,0.46,0,1,1,0,0.46,0,14,0.23,1,1,NaN,0.23,-0.23,1,1
-0.39366463677042,1,0.1,0.22,0,1,0,0,0,0,14,0.11,0,NaN,NaN,-0.11,-0.11,1,1
-0.39366463677042,2,0,0.75,-0.15,1,0,0,-0.15,-0.15,14,0.3,0,NaN,NaN,-0.45,-0.45,0,1
0.663941850075484,1,0.25,0.42,0,1,1,0,0.42,0,14,0.21,1,1,NaN,0.21,-0.21,1,1
-0.746200132385721,1,0.2,0.63,0,1,0,1,0,0.63,14,0.315,1,NaN,1,-0.315,0.315,1,1
0.663941850075484,1,0,0.75,-0.48,1,1,1,0.75,0.75,14,0.135,0,0,0,0.615,0.615,1,1
1.19274509349844,1,0,0.75,-0.75,1,1,0,0.75,-0.75,14,0,1,1,NaN,0.75,-0.75,1,1
-0.39366463677042,1,0,0.4,-0.31,1,0,1,-0.31,0.4,14,0.045,1,NaN,1,-0.355,0.355,1,1
-0.357105628585474,2,0,0.4,-0.14,1,0,0,-0.14,-0.14,14,0.13,0,NaN,NaN,-0.27,-0.27,0,1
1.23003049846108,1,0,0.75,-0.75,1,1,1,0.75,0.75,14,0,0,0,0,0.75,0.75,1,1
0.83324646669944,2,0,0.25,-0.22,1,1,1,0.25,0.25,14,0.015,0,0,0,0.235,0.235,0,1
0.634854450818621,1,0.1,0.22,0,1,0,0,0,0,14,0.11,0,NaN,NaN,-0.11,-0.11,1,1
0.83324646669944,2,-0.1,0,-0.18,1,1,0,0,-0.18,14,-0.09,1,1,NaN,0.09,-0.09,0,1
-0.753889660347112,2,0,0.55,-0.19,1,0,1,-0.19,0.55,14,0.18,1,NaN,1,-0.37,0.37,0,1
-0.753889660347112,1,0,0.15,-0.1,1,0,1,-0.1,0.15,14,0.025,1,NaN,1,-0.125,0.125,1,1
0.83324646669944,1,0,0.15,-0.15,1,1,0,0.15,-0.15,14,0,1,1,NaN,0.15,-0.15,1,1
0.83324646669944,2,0.2,0.56,0,1,1,1,0.56,0.56,14,0.28,0,0,0,0.28,0.28,0,1
-1.61776393403491,2,0,0.25,-0.22,1,0,0,-0.22,-0.22,14,0.015,0,NaN,NaN,-0.235,-0.235,0,1
0.707166270566159,2,0,0.55,-0.28,1,1,0,0.55,-0.28,14,0.135,1,1,NaN,0.415,-0.415,0,1
0.707166270566159,2,0.3,1.26,0,1,1,1,1.26,1.26,14,0.63,0,0,0,0.63,0.63,0,1
2.45086392401696,1,0.2,1,0,1,1,1,1,1,14,0.5,0,0,0,0.5,0.5,1,1
0.125933719415891,2,0,0.4,-0.14,1,0,0,-0.14,-0.14,14,0.13,0,NaN,NaN,-0.27,-0.27,0,1
1.28839882171643,2,0,0.4,-0.14,1,1,1,0.4,0.4,14,0.13,0,0,0,0.27,0.27,0,1
0.707166270566159,2,0.2,0.5,0,1,1,0,0.5,0,14,0.25,1,1,NaN,0.25,-0.25,0,1
0.707166270566159,2,0.25,1.25,0,1,1,0,1.25,0,14,0.625,1,1,NaN,0.625,-0.625,0,1
0.125933719415891,1,0,0.25,-0.34,1,1,0,0.25,-0.34,14,-0.045,1,1,NaN,0.295,-0.295,1,1
1.11088133232335,2,0.25,0.7,0,1,1,0,0.7,0,15,0.35,1,1,NaN,0.35,-0.35,0,1
1.11088133232335,1,0.15,0.25,0,1,1,0,0.25,0,15,0.125,1,1,NaN,0.125,-0.125,1,1
-0.258698392458864,2,0,0.15,-0.12,1,0,1,-0.12,0.15,15,0.015,1,NaN,1,-0.135,0.135,0,1
1.11088133232335,2,0.15,0.54,0,1,0,1,0,0.54,15,0.27,1,NaN,1,-0.27,0.27,0,1
-1.17175154231368,1,-0.15,0,-0.47,1,1,0,0,-0.47,15,-0.235,1,1,NaN,0.235,-0.235,1,1
1.11088133232335,1,0,0.55,-0.28,1,1,1,0.55,0.55,15,0.135,0,0,0,0.415,0.415,1,1
1.11088133232335,1,0,0.15,-0.17,1,0,1,-0.17,0.15,15,-0.01,1,NaN,1,-0.16,0.16,1,1
-0.867400492362072,1,0.2,0.5,0,1,1,0,0.5,0,15,0.25,1,1,NaN,0.25,-0.25,1,1
0.350003707444344,2,-0.3,0,-0.5,1,1,1,0,0,15,-0.25,0,0,0,0.25,0.25,0,1
-1.17175154231368,2,0.1,0.22,0,1,0,0,0,0,15,0.11,0,NaN,NaN,-0.11,-0.11,0,1
-1.47610259226528,2,-0.25,0,-0.42,1,0,0,-0.42,-0.42,15,-0.21,0,NaN,NaN,-0.21,-0.21,0,1
